Número da Partida,Vencedor (1 ou 2),Vitórias Jogador 1,Vitórias Jogador 2,Empates
7670,-1,0,6250,1420
7671,0,0,6250,1421
7672,-1,0,6251,1421
7673,-1,0,6252,1421
7674,0,0,6252,1422
7675,-1,0,6253,1422
7676,-1,0,6254,1422
7677,0,0,6254,1423
7678,-1,0,6255,1423
7679,0,0,6255,1424
7680,-1,0,6256,1424
7681,-1,0,6257,1424
7682,-1,0,6258,1424
7683,-1,0,6259,1424
7684,-1,0,6260,1424
7685,-1,0,6261,1424
7686,-1,0,6262,1424
7687,-1,0,6263,1424
7688,-1,0,6264,1424
7689,-1,0,6265,1424
7690,-1,0,6266,1424
7691,0,0,6266,1425
7692,-1,0,6267,1425
7693,-1,0,6268,1425
7694,-1,0,6269,1425
7695,-1,0,6270,1425
7696,-1,0,6271,1425
7697,0,0,6271,1426
7698,-1,0,6272,1426
7699,-1,0,6273,1426
7700,-1,0,6274,1426
7701,-1,0,6275,1426
7702,-1,0,6276,1426
7703,0,0,6276,1427
7704,-1,0,6277,1427
7705,-1,0,6278,1427
7706,-1,0,6279,1427
7707,-1,0,6280,1427
7708,-1,0,6281,1427
7709,-1,0,6282,1427
7710,0,0,6282,1428
7711,-1,0,6283,1428
7712,0,0,6283,1429
7713,-1,0,6284,1429
7714,-1,0,6285,1429
7715,-1,0,6286,1429
7716,0,0,6286,1430
7717,-1,0,6287,1430
7718,-1,0,6288,1430
7719,-1,0,6289,1430
7720,0,0,6289,1431
7721,0,0,6289,1432
7722,0,0,6289,1433
7723,-1,0,6290,1433
7724,0,0,6290,1434
7725,-1,0,6291,1434
7726,0,0,6291,1435
7727,-1,0,6292,1435
7728,-1,0,6293,1435
7729,-1,0,6294,1435
7730,-1,0,6295,1435
7731,-1,0,6296,1435
7732,-1,0,6297,1435
7733,-1,0,6298,1435
7734,-1,0,6299,1435
7735,-1,0,6300,1435
7736,-1,0,6301,1435
7737,-1,0,6302,1435
7738,-1,0,6303,1435
7739,-1,0,6304,1435
7740,0,0,6304,1436
7741,-1,0,6305,1436
7742,-1,0,6306,1436
7743,-1,0,6307,1436
7744,-1,0,6308,1436
7745,-1,0,6309,1436
7746,-1,0,6310,1436
7747,-1,0,6311,1436
7748,-1,0,6312,1436
7749,-1,0,6313,1436
7750,-1,0,6314,1436
7751,-1,0,6315,1436
7752,-1,0,6316,1436
7753,0,0,6316,1437
7754,-1,0,6317,1437
7755,-1,0,6318,1437
7756,-1,0,6319,1437
7757,-1,0,6320,1437
7758,0,0,6320,1438
7759,0,0,6320,1439
7760,-1,0,6321,1439
7761,-1,0,6322,1439
7762,-1,0,6323,1439
7763,-1,0,6324,1439
7764,-1,0,6325,1439
7765,-1,0,6326,1439
7766,-1,0,6327,1439
7767,0,0,6327,1440
7768,0,0,6327,1441
7769,-1,0,6328,1441
7770,0,0,6328,1442
7771,-1,0,6329,1442
7772,-1,0,6330,1442
7773,-1,0,6331,1442
7774,-1,0,6332,1442
7775,-1,0,6333,1442
7776,-1,0,6334,1442
7777,-1,0,6335,1442
7778,-1,0,6336,1442
7779,-1,0,6337,1442
7780,0,0,6337,1443
7781,-1,0,6338,1443
7782,-1,0,6339,1443
7783,0,0,6339,1444
7784,-1,0,6340,1444
7785,-1,0,6341,1444
7786,-1,0,6342,1444
7787,-1,0,6343,1444
7788,-1,0,6344,1444
7789,-1,0,6345,1444
7790,-1,0,6346,1444
7791,-1,0,6347,1444
7792,0,0,6347,1445
7793,-1,0,6348,1445
7794,-1,0,6349,1445
7795,-1,0,6350,1445
7796,-1,0,6351,1445
7797,-1,0,6352,1445
7798,-1,0,6353,1445
7799,-1,0,6354,1445
7800,-1,0,6355,1445
7801,-1,0,6356,1445
7802,-1,0,6357,1445
7803,-1,0,6358,1445
7804,-1,0,6359,1445
7805,-1,0,6360,1445
7806,-1,0,6361,1445
7807,0,0,6361,1446
7808,-1,0,6362,1446
7809,-1,0,6363,1446
7810,-1,0,6364,1446
7811,0,0,6364,1447
7812,-1,0,6365,1447
7813,-1,0,6366,1447
7814,-1,0,6367,1447
7815,-1,0,6368,1447
7816,-1,0,6369,1447
7817,0,0,6369,1448
7818,0,0,6369,1449
7819,-1,0,6370,1449
7820,0,0,6370,1450
7821,-1,0,6371,1450
7822,0,0,6371,1451
7823,-1,0,6372,1451
7824,-1,0,6373,1451
7825,-1,0,6374,1451
7826,0,0,6374,1452
7827,-1,0,6375,1452
7828,-1,0,6376,1452
7829,-1,0,6377,1452
7830,-1,0,6378,1452
7831,0,0,6378,1453
7832,-1,0,6379,1453
7833,-1,0,6380,1453
7834,0,0,6380,1454
7835,-1,0,6381,1454
7836,0,0,6381,1455
7837,0,0,6381,1456
7838,-1,0,6382,1456
7839,-1,0,6383,1456
7840,-1,0,6384,1456
7841,-1,0,6385,1456
7842,0,0,6385,1457
7843,-1,0,6386,1457
7844,-1,0,6387,1457
7845,0,0,6387,1458
7846,-1,0,6388,1458
7847,-1,0,6389,1458
7848,-1,0,6390,1458
7849,-1,0,6391,1458
7850,-1,0,6392,1458
7851,-1,0,6393,1458
7852,-1,0,6394,1458
7853,0,0,6394,1459
7854,-1,0,6395,1459
7855,-1,0,6396,1459
7856,0,0,6396,1460
7857,-1,0,6397,1460
7858,0,0,6397,1461
7859,-1,0,6398,1461
7860,0,0,6398,1462
7861,-1,0,6399,1462
7862,-1,0,6400,1462
7863,-1,0,6401,1462
7864,0,0,6401,1463
7865,-1,0,6402,1463
7866,-1,0,6403,1463
7867,0,0,6403,1464
7868,-1,0,6404,1464
7869,-1,0,6405,1464
7870,-1,0,6406,1464
7871,0,0,6406,1465
7872,0,0,6406,1466
7873,-1,0,6407,1466
7874,-1,0,6408,1466
7875,-1,0,6409,1466
7876,0,0,6409,1467
7877,-1,0,6410,1467
7878,-1,0,6411,1467
7879,-1,0,6412,1467
7880,-1,0,6413,1467
7881,-1,0,6414,1467
7882,0,0,6414,1468
7883,-1,0,6415,1468
7884,-1,0,6416,1468
7885,-1,0,6417,1468
7886,0,0,6417,1469
7887,-1,0,6418,1469
7888,-1,0,6419,1469
7889,-1,0,6420,1469
7890,-1,0,6421,1469
7891,-1,0,6422,1469
7892,-1,0,6423,1469
7893,-1,0,6424,1469
7894,-1,0,6425,1469
7895,-1,0,6426,1469
7896,-1,0,6427,1469
7897,-1,0,6428,1469
7898,-1,0,6429,1469
7899,-1,0,6430,1469
7900,-1,0,6431,1469
7901,-1,0,6432,1469
7902,0,0,6432,1470
7903,-1,0,6433,1470
7904,0,0,6433,1471
7905,0,0,6433,1472
7906,-1,0,6434,1472
7907,-1,0,6435,1472
7908,-1,0,6436,1472
7909,-1,0,6437,1472
7910,-1,0,6438,1472
7911,-1,0,6439,1472
7912,-1,0,6440,1472
7913,-1,0,6441,1472
7914,0,0,6441,1473
7915,0,0,6441,1474
7916,-1,0,6442,1474
7917,-1,0,6443,1474
7918,0,0,6443,1475
7919,-1,0,6444,1475
7920,-1,0,6445,1475
7921,-1,0,6446,1475
7922,-1,0,6447,1475
7923,-1,0,6448,1475
7924,-1,0,6449,1475
7925,0,0,6449,1476
7926,0,0,6449,1477
7927,-1,0,6450,1477
7928,-1,0,6451,1477
7929,-1,0,6452,1477
7930,0,0,6452,1478
7931,-1,0,6453,1478
7932,-1,0,6454,1478
7933,0,0,6454,1479
7934,0,0,6454,1480
7935,-1,0,6455,1480
7936,-1,0,6456,1480
7937,-1,0,6457,1480
7938,-1,0,6458,1480
7939,-1,0,6459,1480
7940,0,0,6459,1481
7941,0,0,6459,1482
7942,0,0,6459,1483
7943,-1,0,6460,1483
7944,-1,0,6461,1483
7945,-1,0,6462,1483
7946,-1,0,6463,1483
7947,-1,0,6464,1483
7948,0,0,6464,1484
7949,-1,0,6465,1484
7950,-1,0,6466,1484
7951,-1,0,6467,1484
7952,-1,0,6468,1484
7953,-1,0,6469,1484
7954,-1,0,6470,1484
7955,-1,0,6471,1484
7956,0,0,6471,1485
7957,-1,0,6472,1485
7958,-1,0,6473,1485
7959,-1,0,6474,1485
7960,-1,0,6475,1485
7961,-1,0,6476,1485
7962,-1,0,6477,1485
7963,-1,0,6478,1485
7964,-1,0,6479,1485
7965,0,0,6479,1486
7966,-1,0,6480,1486
7967,0,0,6480,1487
7968,0,0,6480,1488
7969,-1,0,6481,1488
7970,-1,0,6482,1488
7971,-1,0,6483,1488
7972,-1,0,6484,1488
7973,-1,0,6485,1488
7974,-1,0,6486,1488
7975,-1,0,6487,1488
7976,-1,0,6488,1488
7977,-1,0,6489,1488
7978,-1,0,6490,1488
7979,-1,0,6491,1488
7980,0,0,6491,1489
7981,-1,0,6492,1489
7982,-1,0,6493,1489
7983,-1,0,6494,1489
7984,-1,0,6495,1489
7985,-1,0,6496,1489
7986,-1,0,6497,1489
7987,-1,0,6498,1489
7988,-1,0,6499,1489
7989,-1,0,6500,1489
7990,-1,0,6501,1489
7991,-1,0,6502,1489
7992,-1,0,6503,1489
7993,-1,0,6504,1489
7994,-1,0,6505,1489
7995,-1,0,6506,1489
7996,-1,0,6507,1489
7997,0,0,6507,1490
7998,-1,0,6508,1490
7999,-1,0,6509,1490
8000,-1,0,6510,1490
8001,-1,0,6511,1490
8002,-1,0,6512,1490
8003,0,0,6512,1491
8004,-1,0,6513,1491
8005,-1,0,6514,1491
8006,-1,0,6515,1491
8007,-1,0,6516,1491
8008,-1,0,6517,1491
8009,-1,0,6518,1491
8010,-1,0,6519,1491
8011,-1,0,6520,1491
8012,-1,0,6521,1491
8013,-1,0,6522,1491
8014,-1,0,6523,1491
8015,-1,0,6524,1491
8016,-1,0,6525,1491
8017,-1,0,6526,1491
8018,-1,0,6527,1491
8019,0,0,6527,1492
8020,-1,0,6528,1492
8021,-1,0,6529,1492
8022,-1,0,6530,1492
8023,-1,0,6531,1492
8024,0,0,6531,1493
8025,-1,0,6532,1493
8026,-1,0,6533,1493
8027,-1,0,6534,1493
8028,-1,0,6535,1493
8029,-1,0,6536,1493
8030,-1,0,6537,1493
8031,0,0,6537,1494
8032,-1,0,6538,1494
8033,-1,0,6539,1494
8034,-1,0,6540,1494
8035,-1,0,6541,1494
8036,-1,0,6542,1494
8037,-1,0,6543,1494
8038,-1,0,6544,1494
8039,-1,0,6545,1494
8040,-1,0,6546,1494
8041,-1,0,6547,1494
8042,-1,0,6548,1494
8043,-1,0,6549,1494
8044,-1,0,6550,1494
8045,0,0,6550,1495
8046,-1,0,6551,1495
8047,-1,0,6552,1495
8048,-1,0,6553,1495
8049,0,0,6553,1496
8050,-1,0,6554,1496
8051,-1,0,6555,1496
8052,-1,0,6556,1496
8053,0,0,6556,1497
8054,-1,0,6557,1497
8055,-1,0,6558,1497
8056,-1,0,6559,1497
8057,0,0,6559,1498
8058,-1,0,6560,1498
8059,-1,0,6561,1498
8060,-1,0,6562,1498
8061,0,0,6562,1499
8062,0,0,6562,1500
8063,-1,0,6563,1500
8064,-1,0,6564,1500
8065,-1,0,6565,1500
8066,-1,0,6566,1500
8067,-1,0,6567,1500
8068,-1,0,6568,1500
8069,-1,0,6569,1500
8070,-1,0,6570,1500
8071,-1,0,6571,1500
8072,-1,0,6572,1500
8073,0,0,6572,1501
8074,-1,0,6573,1501
8075,-1,0,6574,1501
8076,-1,0,6575,1501
8077,0,0,6575,1502
8078,0,0,6575,1503
8079,-1,0,6576,1503
8080,-1,0,6577,1503
8081,-1,0,6578,1503
8082,-1,0,6579,1503
8083,-1,0,6580,1503
8084,-1,0,6581,1503
8085,-1,0,6582,1503
8086,-1,0,6583,1503
8087,-1,0,6584,1503
8088,-1,0,6585,1503
8089,-1,0,6586,1503
8090,-1,0,6587,1503
8091,-1,0,6588,1503
8092,-1,0,6589,1503
8093,-1,0,6590,1503
8094,-1,0,6591,1503
8095,-1,0,6592,1503
8096,0,0,6592,1504
8097,0,0,6592,1505
8098,-1,0,6593,1505
8099,-1,0,6594,1505
8100,0,0,6594,1506
8101,-1,0,6595,1506
8102,-1,0,6596,1506
8103,-1,0,6597,1506
8104,-1,0,6598,1506
8105,0,0,6598,1507
8106,-1,0,6599,1507
8107,-1,0,6600,1507
8108,-1,0,6601,1507
8109,-1,0,6602,1507
8110,-1,0,6603,1507
8111,-1,0,6604,1507
8112,-1,0,6605,1507
8113,-1,0,6606,1507
8114,0,0,6606,1508
8115,-1,0,6607,1508
8116,-1,0,6608,1508
8117,-1,0,6609,1508
8118,-1,0,6610,1508
8119,-1,0,6611,1508
8120,-1,0,6612,1508
8121,-1,0,6613,1508
8122,-1,0,6614,1508
8123,-1,0,6615,1508
8124,-1,0,6616,1508
8125,-1,0,6617,1508
8126,-1,0,6618,1508
8127,-1,0,6619,1508
8128,-1,0,6620,1508
8129,-1,0,6621,1508
8130,-1,0,6622,1508
8131,-1,0,6623,1508
8132,-1,0,6624,1508
8133,-1,0,6625,1508
8134,-1,0,6626,1508
8135,-1,0,6627,1508
8136,-1,0,6628,1508
8137,-1,0,6629,1508
8138,0,0,6629,1509
8139,-1,0,6630,1509
8140,0,0,6630,1510
8141,-1,0,6631,1510
8142,-1,0,6632,1510
8143,-1,0,6633,1510
8144,0,0,6633,1511
8145,-1,0,6634,1511
8146,-1,0,6635,1511
8147,-1,0,6636,1511
8148,0,0,6636,1512
8149,-1,0,6637,1512
8150,-1,0,6638,1512
8151,-1,0,6639,1512
8152,-1,0,6640,1512
8153,-1,0,6641,1512
8154,-1,0,6642,1512
8155,-1,0,6643,1512
8156,-1,0,6644,1512
8157,-1,0,6645,1512
8158,-1,0,6646,1512
8159,-1,0,6647,1512
8160,-1,0,6648,1512
8161,-1,0,6649,1512
8162,-1,0,6650,1512
8163,-1,0,6651,1512
8164,0,0,6651,1513
8165,0,0,6651,1514
8166,-1,0,6652,1514
8167,-1,0,6653,1514
8168,-1,0,6654,1514
8169,-1,0,6655,1514
8170,-1,0,6656,1514
8171,0,0,6656,1515
8172,-1,0,6657,1515
8173,-1,0,6658,1515
8174,-1,0,6659,1515
8175,-1,0,6660,1515
8176,-1,0,6661,1515
8177,-1,0,6662,1515
8178,-1,0,6663,1515
8179,-1,0,6664,1515
8180,-1,0,6665,1515
8181,-1,0,6666,1515
8182,-1,0,6667,1515
8183,-1,0,6668,1515
8184,-1,0,6669,1515
8185,-1,0,6670,1515
8186,-1,0,6671,1515
8187,-1,0,6672,1515
8188,0,0,6672,1516
8189,-1,0,6673,1516
8190,0,0,6673,1517
8191,-1,0,6674,1517
8192,-1,0,6675,1517
8193,0,0,6675,1518
8194,-1,0,6676,1518
8195,-1,0,6677,1518
8196,-1,0,6678,1518
8197,0,0,6678,1519
8198,-1,0,6679,1519
8199,-1,0,6680,1519
8200,-1,0,6681,1519
8201,-1,0,6682,1519
8202,-1,0,6683,1519
8203,-1,0,6684,1519
8204,-1,0,6685,1519
8205,-1,0,6686,1519
8206,-1,0,6687,1519
8207,-1,0,6688,1519
8208,-1,0,6689,1519
8209,-1,0,6690,1519
8210,0,0,6690,1520
8211,-1,0,6691,1520
8212,-1,0,6692,1520
8213,0,0,6692,1521
8214,-1,0,6693,1521
8215,-1,0,6694,1521
8216,-1,0,6695,1521
8217,-1,0,6696,1521
8218,-1,0,6697,1521
8219,-1,0,6698,1521
8220,-1,0,6699,1521
8221,-1,0,6700,1521
8222,-1,0,6701,1521
8223,-1,0,6702,1521
8224,0,0,6702,1522
8225,-1,0,6703,1522
8226,-1,0,6704,1522
8227,0,0,6704,1523
8228,-1,0,6705,1523
8229,-1,0,6706,1523
8230,-1,0,6707,1523
8231,-1,0,6708,1523
8232,-1,0,6709,1523
8233,-1,0,6710,1523
8234,-1,0,6711,1523
8235,-1,0,6712,1523
8236,-1,0,6713,1523
8237,-1,0,6714,1523
8238,-1,0,6715,1523
8239,-1,0,6716,1523
8240,-1,0,6717,1523
8241,0,0,6717,1524
8242,-1,0,6718,1524
8243,-1,0,6719,1524
8244,-1,0,6720,1524
8245,-1,0,6721,1524
8246,-1,0,6722,1524
8247,-1,0,6723,1524
8248,-1,0,6724,1524
8249,-1,0,6725,1524
8250,-1,0,6726,1524
8251,-1,0,6727,1524
8252,-1,0,6728,1524
8253,0,0,6728,1525
8254,0,0,6728,1526
8255,-1,0,6729,1526
8256,0,0,6729,1527
8257,-1,0,6730,1527
8258,-1,0,6731,1527
8259,-1,0,6732,1527
8260,0,0,6732,1528
8261,-1,0,6733,1528
8262,-1,0,6734,1528
8263,-1,0,6735,1528
8264,-1,0,6736,1528
8265,-1,0,6737,1528
8266,-1,0,6738,1528
8267,0,0,6738,1529
8268,-1,0,6739,1529
8269,0,0,6739,1530
8270,-1,0,6740,1530
8271,0,0,6740,1531
8272,-1,0,6741,1531
8273,-1,0,6742,1531
8274,-1,0,6743,1531
8275,-1,0,6744,1531
8276,-1,0,6745,1531
8277,0,0,6745,1532
8278,-1,0,6746,1532
8279,-1,0,6747,1532
8280,-1,0,6748,1532
8281,-1,0,6749,1532
8282,-1,0,6750,1532
8283,0,0,6750,1533
8284,-1,0,6751,1533
8285,-1,0,6752,1533
8286,-1,0,6753,1533
8287,-1,0,6754,1533
8288,-1,0,6755,1533
8289,-1,0,6756,1533
8290,-1,0,6757,1533
8291,0,0,6757,1534
8292,-1,0,6758,1534
8293,0,0,6758,1535
8294,0,0,6758,1536
8295,-1,0,6759,1536
8296,-1,0,6760,1536
8297,-1,0,6761,1536
8298,0,0,6761,1537
8299,-1,0,6762,1537
8300,0,0,6762,1538
8301,0,0,6762,1539
8302,-1,0,6763,1539
8303,-1,0,6764,1539
8304,0,0,6764,1540
8305,-1,0,6765,1540
8306,-1,0,6766,1540
8307,-1,0,6767,1540
8308,0,0,6767,1541
8309,0,0,6767,1542
8310,0,0,6767,1543
8311,0,0,6767,1544
8312,0,0,6767,1545
8313,-1,0,6768,1545
8314,0,0,6768,1546
8315,0,0,6768,1547
8316,-1,0,6769,1547
8317,-1,0,6770,1547
8318,-1,0,6771,1547
8319,-1,0,6772,1547
8320,-1,0,6773,1547
8321,-1,0,6774,1547
8322,0,0,6774,1548
8323,-1,0,6775,1548
8324,0,0,6775,1549
8325,-1,0,6776,1549
8326,-1,0,6777,1549
8327,-1,0,6778,1549
8328,-1,0,6779,1549
8329,0,0,6779,1550
8330,-1,0,6780,1550
8331,-1,0,6781,1550
8332,0,0,6781,1551
8333,-1,0,6782,1551
8334,-1,0,6783,1551
8335,0,0,6783,1552
8336,-1,0,6784,1552
8337,-1,0,6785,1552
8338,-1,0,6786,1552
8339,0,0,6786,1553
8340,-1,0,6787,1553
8341,-1,0,6788,1553
8342,-1,0,6789,1553
8343,0,0,6789,1554
8344,-1,0,6790,1554
8345,0,0,6790,1555
8346,-1,0,6791,1555
8347,-1,0,6792,1555
8348,-1,0,6793,1555
8349,-1,0,6794,1555
8350,-1,0,6795,1555
8351,0,0,6795,1556
8352,-1,0,6796,1556
8353,0,0,6796,1557
8354,-1,0,6797,1557
8355,-1,0,6798,1557
8356,-1,0,6799,1557
8357,-1,0,6800,1557
8358,-1,0,6801,1557
8359,-1,0,6802,1557
8360,-1,0,6803,1557
8361,-1,0,6804,1557
8362,-1,0,6805,1557
8363,0,0,6805,1558
8364,-1,0,6806,1558
8365,-1,0,6807,1558
8366,-1,0,6808,1558
8367,0,0,6808,1559
8368,0,0,6808,1560
8369,-1,0,6809,1560
8370,-1,0,6810,1560
8371,-1,0,6811,1560
8372,-1,0,6812,1560
8373,-1,0,6813,1560
8374,-1,0,6814,1560
8375,-1,0,6815,1560
8376,0,0,6815,1561
8377,-1,0,6816,1561
8378,-1,0,6817,1561
8379,-1,0,6818,1561
8380,-1,0,6819,1561
8381,-1,0,6820,1561
8382,-1,0,6821,1561
8383,0,0,6821,1562
8384,-1,0,6822,1562
8385,-1,0,6823,1562
8386,-1,0,6824,1562
8387,-1,0,6825,1562
8388,-1,0,6826,1562
8389,-1,0,6827,1562
8390,-1,0,6828,1562
8391,0,0,6828,1563
8392,0,0,6828,1564
8393,-1,0,6829,1564
8394,-1,0,6830,1564
8395,0,0,6830,1565
8396,-1,0,6831,1565
8397,-1,0,6832,1565
8398,-1,0,6833,1565
8399,-1,0,6834,1565
8400,0,0,6834,1566
8401,0,0,6834,1567
8402,-1,0,6835,1567
8403,-1,0,6836,1567
8404,-1,0,6837,1567
8405,-1,0,6838,1567
8406,-1,0,6839,1567
8407,-1,0,6840,1567
8408,-1,0,6841,1567
8409,-1,0,6842,1567
8410,-1,0,6843,1567
8411,0,0,6843,1568
8412,-1,0,6844,1568
8413,-1,0,6845,1568
8414,-1,0,6846,1568
8415,-1,0,6847,1568
8416,-1,0,6848,1568
8417,-1,0,6849,1568
8418,0,0,6849,1569
8419,-1,0,6850,1569
8420,-1,0,6851,1569
8421,0,0,6851,1570
8422,0,0,6851,1571
8423,-1,0,6852,1571
8424,-1,0,6853,1571
8425,-1,0,6854,1571
8426,-1,0,6855,1571
8427,0,0,6855,1572
8428,-1,0,6856,1572
8429,-1,0,6857,1572
8430,-1,0,6858,1572
8431,-1,0,6859,1572
8432,0,0,6859,1573
8433,-1,0,6860,1573
8434,-1,0,6861,1573
8435,0,0,6861,1574
8436,-1,0,6862,1574
8437,-1,0,6863,1574
8438,-1,0,6864,1574
8439,-1,0,6865,1574
8440,-1,0,6866,1574
8441,-1,0,6867,1574
8442,-1,0,6868,1574
8443,-1,0,6869,1574
8444,-1,0,6870,1574
8445,-1,0,6871,1574
8446,-1,0,6872,1574
8447,-1,0,6873,1574
8448,0,0,6873,1575
8449,-1,0,6874,1575
8450,-1,0,6875,1575
8451,-1,0,6876,1575
8452,-1,0,6877,1575
8453,-1,0,6878,1575
8454,-1,0,6879,1575
8455,-1,0,6880,1575
8456,-1,0,6881,1575
8457,-1,0,6882,1575
8458,-1,0,6883,1575
8459,-1,0,6884,1575
8460,-1,0,6885,1575
8461,-1,0,6886,1575
8462,-1,0,6887,1575
8463,-1,0,6888,1575
8464,-1,0,6889,1575
8465,-1,0,6890,1575
8466,-1,0,6891,1575
8467,-1,0,6892,1575
8468,-1,0,6893,1575
8469,-1,0,6894,1575
8470,-1,0,6895,1575
8471,-1,0,6896,1575
8472,-1,0,6897,1575
8473,0,0,6897,1576
8474,-1,0,6898,1576
8475,0,0,6898,1577
8476,-1,0,6899,1577
8477,-1,0,6900,1577
8478,-1,0,6901,1577
8479,0,0,6901,1578
8480,-1,0,6902,1578
8481,0,0,6902,1579
8482,-1,0,6903,1579
8483,-1,0,6904,1579
8484,0,0,6904,1580
8485,-1,0,6905,1580
8486,0,0,6905,1581
8487,-1,0,6906,1581
8488,-1,0,6907,1581
8489,-1,0,6908,1581
8490,-1,0,6909,1581
8491,-1,0,6910,1581
8492,-1,0,6911,1581
8493,0,0,6911,1582
8494,-1,0,6912,1582
8495,0,0,6912,1583
8496,-1,0,6913,1583
8497,0,0,6913,1584
8498,-1,0,6914,1584
8499,-1,0,6915,1584
8500,-1,0,6916,1584
8501,-1,0,6917,1584
8502,-1,0,6918,1584
8503,-1,0,6919,1584
8504,-1,0,6920,1584
8505,0,0,6920,1585
8506,-1,0,6921,1585
8507,-1,0,6922,1585
8508,0,0,6922,1586
8509,-1,0,6923,1586
8510,-1,0,6924,1586
8511,-1,0,6925,1586
8512,-1,0,6926,1586
8513,-1,0,6927,1586
8514,-1,0,6928,1586
8515,-1,0,6929,1586
8516,0,0,6929,1587
8517,-1,0,6930,1587
8518,-1,0,6931,1587
8519,-1,0,6932,1587
8520,0,0,6932,1588
8521,-1,0,6933,1588
8522,-1,0,6934,1588
8523,-1,0,6935,1588
8524,-1,0,6936,1588
8525,-1,0,6937,1588
8526,-1,0,6938,1588
8527,-1,0,6939,1588
8528,0,0,6939,1589
8529,-1,0,6940,1589
8530,0,0,6940,1590
8531,-1,0,6941,1590
8532,-1,0,6942,1590
8533,-1,0,6943,1590
8534,-1,0,6944,1590
8535,0,0,6944,1591
8536,0,0,6944,1592
8537,-1,0,6945,1592
8538,-1,0,6946,1592
8539,-1,0,6947,1592
8540,-1,0,6948,1592
8541,-1,0,6949,1592
8542,-1,0,6950,1592
8543,0,0,6950,1593
8544,0,0,6950,1594
8545,-1,0,6951,1594
8546,-1,0,6952,1594
8547,-1,0,6953,1594
8548,0,0,6953,1595
8549,-1,0,6954,1595
8550,-1,0,6955,1595
8551,-1,0,6956,1595
8552,-1,0,6957,1595
8553,0,0,6957,1596
8554,-1,0,6958,1596
8555,-1,0,6959,1596
8556,-1,0,6960,1596
8557,0,0,6960,1597
8558,0,0,6960,1598
8559,-1,0,6961,1598
8560,-1,0,6962,1598
8561,-1,0,6963,1598
8562,-1,0,6964,1598
8563,-1,0,6965,1598
8564,0,0,6965,1599
8565,-1,0,6966,1599
8566,-1,0,6967,1599
8567,-1,0,6968,1599
8568,-1,0,6969,1599
8569,-1,0,6970,1599
8570,-1,0,6971,1599
8571,-1,0,6972,1599
8572,-1,0,6973,1599
8573,-1,0,6974,1599
8574,-1,0,6975,1599
8575,-1,0,6976,1599
8576,-1,0,6977,1599
8577,-1,0,6978,1599
8578,0,0,6978,1600
8579,-1,0,6979,1600
8580,-1,0,6980,1600
8581,0,0,6980,1601
8582,-1,0,6981,1601
8583,-1,0,6982,1601
8584,-1,0,6983,1601
8585,-1,0,6984,1601
8586,0,0,6984,1602
8587,-1,0,6985,1602
8588,-1,0,6986,1602
8589,-1,0,6987,1602
8590,-1,0,6988,1602
8591,-1,0,6989,1602
8592,0,0,6989,1603
8593,0,0,6989,1604
8594,-1,0,6990,1604
8595,-1,0,6991,1604
8596,-1,0,6992,1604
8597,0,0,6992,1605
8598,-1,0,6993,1605
8599,-1,0,6994,1605
8600,-1,0,6995,1605
8601,-1,0,6996,1605
8602,-1,0,6997,1605
8603,-1,0,6998,1605
8604,0,0,6998,1606
8605,0,0,6998,1607
8606,0,0,6998,1608
8607,0,0,6998,1609
8608,0,0,6998,1610
8609,0,0,6998,1611
8610,-1,0,6999,1611
8611,-1,0,7000,1611
8612,0,0,7000,1612
8613,-1,0,7001,1612
8614,0,0,7001,1613
8615,-1,0,7002,1613
8616,-1,0,7003,1613
8617,-1,0,7004,1613
8618,0,0,7004,1614
8619,-1,0,7005,1614
8620,-1,0,7006,1614
8621,0,0,7006,1615
8622,-1,0,7007,1615
8623,-1,0,7008,1615
8624,-1,0,7009,1615
8625,-1,0,7010,1615
8626,-1,0,7011,1615
8627,-1,0,7012,1615
8628,-1,0,7013,1615
8629,-1,0,7014,1615
8630,-1,0,7015,1615
8631,-1,0,7016,1615
8632,-1,0,7017,1615
8633,-1,0,7018,1615
8634,-1,0,7019,1615
8635,-1,0,7020,1615
8636,-1,0,7021,1615
8637,0,0,7021,1616
8638,-1,0,7022,1616
8639,-1,0,7023,1616
8640,-1,0,7024,1616
8641,-1,0,7025,1616
8642,0,0,7025,1617
8643,-1,0,7026,1617
8644,0,0,7026,1618
8645,-1,0,7027,1618
8646,-1,0,7028,1618
8647,-1,0,7029,1618
8648,-1,0,7030,1618
8649,-1,0,7031,1618
8650,-1,0,7032,1618
8651,-1,0,7033,1618
8652,-1,0,7034,1618
8653,0,0,7034,1619
8654,-1,0,7035,1619
8655,-1,0,7036,1619
8656,-1,0,7037,1619
8657,-1,0,7038,1619
8658,-1,0,7039,1619
8659,-1,0,7040,1619
8660,-1,0,7041,1619
8661,-1,0,7042,1619
8662,-1,0,7043,1619
8663,-1,0,7044,1619
8664,-1,0,7045,1619
8665,-1,0,7046,1619
8666,-1,0,7047,1619
8667,-1,0,7048,1619
8668,-1,0,7049,1619
8669,-1,0,7050,1619
8670,-1,0,7051,1619
8671,-1,0,7052,1619
8672,-1,0,7053,1619
8673,-1,0,7054,1619
8674,-1,0,7055,1619
8675,-1,0,7056,1619
8676,-1,0,7057,1619
8677,-1,0,7058,1619
8678,-1,0,7059,1619
8679,-1,0,7060,1619
